2019/11/17 13:55:03 [error] 2537#0: *153203 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:04 [error] 2537#0: *153203 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:11 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:12 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:20 [error] 2537#0: *153200 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:21 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:21 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:21 [error] 2537#0: *153200 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:27 [error] 2537#0: *153200 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:27 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:28 [error] 2537#0: *153224 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:55:28 [error] 2537#0: *153200 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:56:51 [error] 2537#0: *153262 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /read_sensor_data.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "127.0.0.1"
